TF	Target	EdgeWeight
MXI1	NEDD4	0.0017797782784327865
MXI1	CCDC81	0.0017796396277844906
EGR1	GCM1	0.001778764883056283
SOX17	CHL1	0.0017784913070499897
SOX17	ZNF219	0.0017782385693863034
BCL11A	BAG3	0.0017765054944902658
KLF5	LDB2	0.0017765042139217257
FOXP1	KLF8	0.0017755066510289907
MXI1	SH3BGRL2	0.0017748991958796978
EZH2	LIPG	0.001774338074028492
GATA4	ASB9	0.0017740061739459634
BCL11A	MAMLD1	0.001773278578184545
GATA2	RFESD	0.0017727308440953493
GATA3	LRRCC1	0.001770875765942037
DNMT3B	POU3F1	0.001770565053448081
LEF1	SEMA6D	0.001769878319464624
EZH2	ZNF471	0.0017693375702947378
TCF4	RPP40	0.0017690531676635146
FOXH1	C4ORF46	0.0017688530497252941
TRIM28	FOXD3	0.0017681970493867993
SNAI2	HAPLN1	0.0017680453602224588
EGR1	PAWR	0.001767442561686039
EGR1	HOXB2	0.001766835805028677
GATA2	EZH2	0.0017661439487710595
MXI1	FOXD3	0.0017659967998042703
KLF5	C12ORF23	0.0017652976093813777
GATA4	NFKBIB	0.001765246270224452
FOXH1	CD200	0.0017651335801929235
LEF1	TWIST1	0.0017651282250881195
GATA2	XRN1	0.0017643970204517245
KLF5	APBB2	0.00176409597042948
EZH2	ARHGAP29	0.0017638644203543663
GATA2	RFXANK	0.0017627783818170428
AR	AFF4	0.0017626956105232239
GATA4	DRAM2	0.001761803519912064
GATA4	BTF3	0.0017613837262615561
MXI1	TFDP1	0.0017608723137527704
AR	RHOBTB3	0.0017599816201254725
EZH2	FEZ1	0.001758588943630457
FOXP1	HEG1	0.0017573995282873511
MXI1	PBX1	0.001757021644152701
LEF1	RIOK1	0.0017561243148520589
LEF1	TFDP1	0.0017555367667227983
GATA4	ESPL1	0.001754862256348133
KLF5	FN1	0.001754792407155037
GATA2	PRMT6	0.001754532102495432
LEF1	RBM14	0.0017527457093819976
GATA3	SENP7	0.0017521688714623451
EZH2	TPD52	0.0017515327781438828
KLF5	HIF3A	0.0017513901693746448
TFAP2A	CCDC82	0.0017511936603114009
TFAP2A	CBR1	0.0017509825993329287
LEF1	PER3	0.0017498827073723078
KLF5	GLMN	0.0017481243703514338
MXI1	KHDRBS2	0.0017474397318437696
LEF1	JUND	0.0017472048057243228
TFAP2A	SPIB	0.0017471491592004895
KLF5	ERCC-00009	0.0017470319289714098
KLF5	KLHL6	0.0017464988632127643
TCF4	NDUFC2-KCTD14	0.001745952176861465
GATA3	PIK3R5	0.00174531654920429
MXI1	KIF21A	0.0017445114208385348
STAT3	ELOVL2	0.001744435983709991
MXI1	STK3	0.0017424041870981455
BCL11A	UTP18	0.0017423833487555385
HAND2	PPARGC1B	0.0017412963788956404
EGR1	GRHL1	0.001740866107866168
FOXP1	ERCC-00108	0.0017402085941284895
GATA2	TRIM27	0.001738830003887415
LEF1	CCNB2	0.0017387635307386518
EGR1	KAL1	0.001738715567626059
EGR1	ZNF8	0.0017386672552675009
BCL11A	TRIM27	0.0017384568927809596
OTX2	POU5F1	0.0017376856412738562
MLLT3	EXO1	0.0017357544275000691
SOX2	RAI1	0.0017356405733153224
GATA3	BRWD1	0.0017346631502732635
EGR1	CCKBR	0.0017344338120892644
MLLT3	HESX1	0.0017342754872515798
SOX17	TMOD1	0.0017341830534860492
FOXP1	SNAPC3	0.0017331376438960433
SOX2	KLF7	0.001732855336740613
BCL11A	KLF8	0.0017324292566627264
SOX2	NFIA	0.0017314775614067912
GATA4	MBIP	0.001731219468638301
BCL11A	THY1	0.001731186406686902
EZH2	CCDC141	0.0017305818619206548
LEF1	VAMP7	0.001730533898808062
GATA2	SLITRK2	0.0017297500744462013
GATA2	CEP290	0.0017296809237450361
FOXH1	RND3	0.0017296118894591928
GATA3	GATM	0.0017294861609116197
EGR1	ERCC-00046	0.0017293705604970455
GATA4	RNPS1	0.0017292998963966966
LEF1	QPCT	0.0017286826623603702
EGR1	GPSM2	0.0017284428467974067
TFAP2A	ABLIM1	0.001727949595078826
MXI1	GATA4	0.0017274686833843589
TRIM28	RORB	0.0017263924237340689
BCL11A	RMI1	0.001725896610878408
EGR1	GLMN	0.0017256676219403744
ZFP42	TBX20	0.0017256410792469978
EGR1	AGPAT5	0.0017243617912754416
EGR1	ALS2CR8	0.001724062953144312
SOX17	ITGA6	0.0017227133503183722
FOXH1	MYOCD	0.0017221830785274506
MXI1	PAWR	0.001722073880955577
EOMES	ZNF165	0.0017219140427187085
AR	CCPG1	0.0017214033287018538
GATA4	MRPS30	0.001721216831356287
MXI1	USP44	0.001721103210002184
KLF5	ETV4	0.0017206871416419744
GATA4	RFESD	0.001720682717859745
OTX2	RSPO3	0.0017203729366883636
BCL11A	YAF2	0.0017200413858518004
KLF5	YAF2	0.0017192559316754341
TCF4	LRIG3	0.0017184694297611713
FOXH1	CCNE2	0.0017179743153974414
EGR1	FN1	0.0017177797853946686
GATA6	ODC1	0.0017175186658278108
FOXH1	NUSAP1	0.0017171415966004133
SOX2	RSPO3	0.0017164255259558558
FOXH1	TNFRSF11B	0.0017152848886325955
EGR1	CDH11	0.0017137826653197408
SOX2	POU5F1	0.0017137310933321714
MXI1	MCC	0.001713423291221261
GATA4	PDE3B	0.0017128931358456612
SOX2	ZNF30	0.0017117962706834078
FOXH1	FZD5	0.001711235847324133
EOMES	RORB	0.0017110957996919751
KLF5	DEPDC1B	0.0017107704188674688
TCF4	TPD52	0.0017107641324400902
TFAP2A	TCF4	0.0017102571437135339
GATA6	UNC5C	0.001709763309918344
BCL11A	ZNF518B	0.0017092060297727585
KLF5	PBX1	0.0017086027655750513
FOXH1	WDFY1	0.0017082775011658669
TFAP2A	ZKSCAN1	0.0017069471068680286
TFAP2A	GLIPR2	0.0017062777187675238
LEF1	DKK1	0.0017059801612049341
KLF5	ECI2	0.001705687027424574
BCL11A	VPS54	0.0017052039038389921
LEF1	BCL11A	0.0017049550078809261
FOXH1	VWA5A	0.001704503083601594
MXI1	SOX4	0.0017039015656337142
BCL11A	ELMOD2	0.0017038885271176696
BCL11A	UBTF	0.0017034775810316205
FOXH1	ARID5B	0.0017031648894771934
BCL11A	LHX1	0.0017020166851580143
FOXH1	BCLAF1	0.0017019863007590175
LEF1	LEPREL1	0.0017016708152368665
GATA2	STK17B	0.0017013797769322991
OTX2	PITX2	0.0017012666212394834
GATA4	TFAP4	0.0017010512528941035
FOXH1	STAT3	0.0017009589355438948
MXI1	CTSK	0.0017001627711579204
GATA2	JUND	0.0017000209772959352
FOXP1	RAX2	0.0016999962972477078
KLF5	ZNF24	0.001699988730251789
MXI1	POLR2I	0.0016996054910123348
MXI1	MXD4	0.0016994071193039417
EZH2	CREB3L4	0.001698481966741383
KLF5	SOX7	0.0016983702080324292
KLF5	RNF13	0.0016977317864075303
GATA2	TDP2	0.001697371480986476
FOXH1	ZNF83	0.0016969997668638825
GATA2	ETV4	0.0016966452822089195
FOXH1	RAI14	0.0016960414359346032
OTX2	HSD17B11	0.0016950631979852915
GATA2	CALB1	0.0016916755121201277
GATA3	AES	0.0016914780717343092
LEF1	TCOF1	0.0016910387203097343
LEF1	ESRP1	0.001690235803835094
BCL11A	XRN1	0.0016899675829336047
GATA6	FOXJ1	0.0016897614113986492
OTX2	ARL4A	0.0016889862017706037
HAND2	DCLK1	0.0016882626805454493
GATA3	TRERF1	0.0016880808398127556
EGR1	C4ORF46	0.0016874301945790648
KLF5	STK3	0.001687410520389676
GATA4	ERCC6L	0.0016866510268300772
EZH2	RARG	0.0016865094657987356
SNAI2	CREB3L4	0.0016863718628883362
EGR1	NOC3L	0.0016861897893249989
LEF1	ZNF83	0.0016861342592164874
OTX2	NR0B1	0.0016850000247359276
MXI1	CCKBR	0.0016834017587825656
KLF5	BCAR3	0.0016832803376019
GATA4	PLAGL2	0.0016831249231472611
SNAI2	WNT5A	0.0016830114182084799
GATA4	CALCOCO1	0.0016826392384245992
FOXH1	APOBEC3G	0.0016818104777485132
TFAP2A	CRABP2	0.0016815692652016878
FOXP1	LZTS1	0.0016806914936751127
TFAP2A	FBXO5	0.001680646906606853
MXI1	LECT1	0.0016802374739199877
OTX2	HESX1	0.001679717912338674
BCL11A	MED14	0.0016794458497315645
LEF1	RPP40	0.0016794332768768072
EZH2	PPM1H	0.0016788706416264176
DNMT3B	MEIS1	0.0016783566679805517
GATA4	ZCCHC11	0.0016781121958047152
EGR1	TWIST1	0.001678010681644082
SOX2	ERCC-00022	0.0016779203433543444
TCF4	SOX2	0.0016777925193309784
GATA2	FER	0.0016771653899922967
GATA6	ETS1	0.001675299950875342
MXI1	SNX14	0.0016752881929278374
FOXH1	ZNF146	0.001674759085290134
GATA4	PPPDE1	0.0016745954053476453
FOXH1	MKI67IP	0.0016744743334129453
SOX17	TLE2	0.0016743134474381804
SOX17	MYCN	0.0016735270619392395
MXI1	RARG	0.001673501799814403
SMAD2	RIN2	0.0016734855016693473
GATA3	ZKSCAN1	0.0016719644190743566
SOX17	SMAD6	0.0016716268146410584
EOMES	SKIL	0.001671224134042859
TFAP2A	CAP2	0.0016698575345799327
KLF5	THY1	0.0016697250539436936
EGR1	SH3BGRL	0.0016694451915100217
KLF5	CER1	0.0016685223672538996
TCF4	NHLH2	0.0016683045541867614
GATA2	MMP16	0.0016675501829013228
GATA2	UPF2	0.0016671450575813651
EZH2	HOXB7	0.0016670363256707788
EGR1	ST8SIA1	0.0016670123441144824
FOXP1	PCDH10	0.001666505471803248
GATA2	CEP55	0.0016662727575749159
GATA6	SFPQ	0.0016661370173096657
FOXH1	LMO2	0.0016661090776324272
EGR1	ZBTB2	0.0016651313053444028
HAND2	KLF5	0.0016640430549159646
MXI1	ZNF280B	0.0016640153480693698
LEF1	TMOD1	0.0016635663341730833
SOX2	EGR1	0.0016634947387501597
SOX2	TGFBR3	0.0016633298946544528
SNAI2	GATA3	0.0016633057966828346
EZH2	NUAK1	0.001663236995227635
FOXH1	DUSP10	0.0016627234872430563
FOXH1	NFATC3	0.0016620645765215158
FOXH1	CALB1	0.0016616604989394546
EGR1	APC	0.0016605843557044864
GATA6	TRPS1	0.0016604382544755936
KLF5	ITGA5	0.0016602263785898685
GATA6	DDHD2	0.0016599720111116767
HAND2	NFKBIB	0.0016596524510532618
GATA2	MCM6	0.0016595819033682346
EGR1	REL	0.0016588388243690133
GATA3	ERCC-00111	0.0016587756108492613
AR	GPR83	0.0016587229911237955
TFAP2A	PSMD9	0.0016576258931308985
GATA3	ARFGAP3	0.0016561804804950953
GATA4	DUSP10	0.0016560305375605822
KLF5	MLLT3	0.0016555695328861475
EGR1	STT3B	0.0016543680103495717
LEF1	CRABP2	0.0016524968668818474
SOX17	MEPE	0.0016509343404322863
TCF4	PRSS23	0.001650006975978613
GATA3	ERCC-00131	0.001649201731197536
OTX2	NFIA	0.0016488239634782076
BCL11A	MEPE	0.0016477922908961773
GATA4	SSB	0.0016476309392601252
FOXH1	POLR2D	0.0016469513066112995
EZH2	DCLK1	0.0016463734209537506
LEF1	ESPL1	0.0016460597980767488
EGR1	APBB1	0.0016460114857181907
SOX17	SNAPC4	0.0016458084573969245
FOXP1	ARHGAP42	0.0016456146258860826
GATA4	SMARCC1	0.0016440757317468524
SMAD2	GATA2	0.001643520430661738
FOXH1	CDCA7L	0.0016419998137280345
KLF5	CD48	0.0016419865423813462
LEF1	GATA4	0.0016413233242928982
KLF5	SIRT1	0.001641200971789658
GATA3	STAT2	0.001637093024328351
GATA2	ASXL1	0.0016360202571377158
GATA2	STT3B	0.0016354672843590379
LEF1	CALCOCO1	0.0016345820622518659
GATA4	AEBP1	0.0016341228038072586
GATA6	NRP1	0.0016338496934622526
BCL11A	ELOVL2	0.0016331844963133335
MXI1	PARN	0.0016329599311575294
MXI1	LGALSL	0.0016328090569004416
GATA4	GCA	0.0016325374599546194
BCL11A	HRSP12	0.0016320417635142803
EZH2	MEPE	0.001631996943615377
TCF4	ITGA6	0.0016308908816426992
GATA3	ANKZF1	0.0016306702746078372
SOX2	TDRD7	0.0016305905301123857
KLF5	LPGAT1	0.0016305240569636226
SNAI2	BMPER	0.0016303317388519645
LEF1	RAD51	0.0016301313880831003
LEF1	APEX1	0.0016299262642860413
MXI1	APOBEC3C	0.001628904021345079
GATA4	ILF3	0.001627983059734106
GATA4	ACTC1	0.0016271482454612851
GATA6	BRWD1	0.0016270676860585809
GATA6	ERCC-00002	0.0016266399761661887
BCL11A	NUDT11	0.0016265999292954803
LEF1	ERCC6L	0.0016264754813164473
FOXP1	LIMD1	0.0016259426483884454
FOXH1	ALS2CR8	0.0016255879309028387
MXI1	ELMO1	0.0016253747744485736
GATA2	GPSM2	0.0016245231963694096
GATA6	ZNF518B	0.0016243172576650977
GATA4	ZNF30	0.0016234004870057106
GATA2	RNPS1	0.0016224259743466973
DNMT3B	NRP1	0.001622282317839563
MXI1	ENC1	0.0016208752058446407
GATA2	DEPDC1B	0.0016207689186558127
TFAP2A	APBB2	0.0016207389999181032
MXI1	KRCC1	0.0016196498181670904
LEF1	HIST1H1B	0.0016193818300962448
EZH2	STK38L	0.0016193474875763059
KLF5	COL4A1	0.0016183466650545597
GATA2	PREPL	0.0016174676129594445
GATA6	SHOX	0.0016174650518223643
GATA2	POLR2G	0.0016173311742022634
GATA2	TGFBR3	0.0016172105679288507
DNMT3B	LMO2	0.0016169743612408638
EZH2	JUND	0.001615661196410656
TFAP2A	PDCD11	0.0016140028601512313
KLF5	TCEA1	0.0016134895849972963
GATA3	PRIC285	0.00161284941714257
GATA2	GPR83	0.0016125024994835258
FOXH1	CEP55	0.0016121503431349993
FOXH1	RAX2	0.0016114440513774753
EZH2	ESRRG	0.0016104206442832947
TFAP2A	STAT2	0.0016102259978652
MXI1	FOXH1	0.001608718535862863
GATA6	RHAG	0.0016085836105048656
EZH2	PRSS35	0.0016081515932455659
SOX17	OTX2	0.0016072879079729319
TFAP2A	TNC	0.0016072522848844528
EGR1	CLDN11	0.0016069537959992886
EGR1	SMAD2	0.0016059442423284054
GATA4	FBXO28	0.00160575145855546
TFAP2A	STAT3	0.0016051973216235638
BCL11A	TDRD7	0.0016050830017775297
GATA2	GNG11	0.0016037257155403495
FOXH1	HAND1	0.0016027615638449788
GATA3	SUPT7L	0.0016027280362322927
EGR1	EPB41L3	0.0016021816991269588
GATA2	WDR35	0.0016018454916775227
FOXH1	MCCC1	0.0016014249995350838
LEF1	CUL1	0.0016013541026040912
MXI1	VWA5A	0.0016011894913390279
GATA4	KIAA1324L	0.0016010502586141229
SOX2	NFATC1	0.0015999916940927505
GATA2	SKA3	0.001599131734110415
TCF4	FAM117B	0.0015990401152521372
MXI1	ZNF202	0.001599021372385323
FOXP1	DUSP4	0.0015985368518158793
KLF5	PLP1	0.0015984929632395506
EGR1	NXT2	0.0015984197380021214
GATA4	WWP1	0.001598161063157022
TFAP2A	BNIP3	0.0015979555901139975
OTX2	EGR1	0.0015977919101715088
BCL11A	PGR	0.0015977497678250074
MXI1	SALL2	0.0015969538362696767
FOXH1	POLR2K	0.001596934744156897
LEF1	APBB1	0.0015963163459673524
BCL11A	NCAM1	0.0015959648881107569
GATA2	FUBP1	0.0015954530099406838
TFAP2A	DLGAP5	0.0015951362438499928
FOXH1	SHOX2	0.001594701549038291
BCL11A	TLE2	0.0015946259954944253
GATA2	APEX1	0.0015931365778669715
FOXP1	BMP2	0.0015930288936942816
TFAP2A	MAGI3	0.001592310261912644
LEF1	SFMBT1	0.0015920994337648153
EZH2	HAND1	0.0015914266696199775
OTX2	CCND1	0.0015905508771538734
GATA4	MBOAT1	0.001590512809343636
SOX17	ZNF165	0.0015902083832770586
EZH2	S1PR3	0.0015895046526566148
LEF1	TRIP13	0.001589306746609509
TCF4	CDK6	0.0015892100054770708
EGR1	ERCC-00136	0.0015889675123617053
EZH2	PLSCR4	0.0015886666951701045
FOXH1	SH3BGRL2	0.0015885208267718554
EGR1	NHLH2	0.0015884096501395106
STAT3	SMARCD3	0.0015875338576734066
FOXH1	POLR1A	0.001587482518516481
EGR1	ERCC-00165	0.001587244332768023
GATA4	ANKRD1	0.0015870544593781233
GATA6	FST	0.0015869903145357966
MXI1	CEP55	0.0015869563212618232
SOX17	LECT1	0.0015858253464102745
TFAP2A	STK38L	0.0015857439721003175
EZH2	RAI1	0.001584729296155274
SOX2	CA14	0.0015847067115828395
GATA6	MDM4	0.001584330340847373
SOX2	SLITRK2	0.001583498320542276
SOX2	TIMM8A	0.0015834032092243433
EZH2	CXXC1	0.0015829079784452915
EGR1	CASD1	0.0015825064620003104
AR	ERCC-00096	0.001582193304784596
EGR1	NUDT11	0.0015817687381058931
EZH2	BMP2	0.0015812579076737165
EGR1	GINS2	0.0015801682602614164
GATA3	HESX1	0.001579691655933857
BCL11A	CENPK	0.0015794677892699838
GATA4	WDR35	0.001578939612954855
GATA4	UPF2	0.0015777475200593472
FOXP1	PIK3R5	0.0015777380904182792
DNMT3B	HDAC9	0.0015775136416777968
GATA4	PHF21A	0.0015760086243972182
TCF4	PPT2	0.001575892441906035
EOMES	POU3F1	0.0015757757937535644
GATA4	DPYSL3	0.0015757204964756966
FOXH1	DPF2	0.0015745300333946943
GATA4	MIF	0.001574499998241663
GATA2	ZHX3	0.0015742379473522305
FOXH1	GRPR	0.0015739428345113993
KLF5	HIF1A	0.0015730063896626234
BCL11A	LPIN1	0.0015726297860965133
GATA6	GLIPR2	0.0015726288547739387
GATA6	RFPL2	0.0015716248890385032
LEF1	NPM1	0.0015708999708294868
OTX2	ZNF202	0.0015708308201283216
TFAP2A	RHOBTB3	0.0015703155659139156
SOX2	ZNF512	0.0015700923977419734
GATA4	POU2F2	0.0015695532783865929
GATA2	SNRPB	0.0015685507096350193
GATA3	TP53	0.0015678938943892717
BCL11A	TIPIN	0.0015673544257879257
STAT3	ADAMTS3	0.0015668263658881187
OTX2	SOX2	0.0015666696708649397
GATA2	TTC27	0.0015663434751331806
GATA2	CSDE1	0.0015658478951081634
MXI1	SNAI2	0.001565488986670971
MXI1	CCDC138	0.001565225189551711
BCL11A	PLAGL2	0.0015647928230464458
BCL11A	SEMA6A	0.0015646364772692323
GATA6	PPARA	0.0015629380941390991
GATA2	POLR1B	0.001562683959491551
FOXH1	EEF1A1	0.001561610260978341
SNAI2	BARX2	0.0015615987358614802
TFAP2A	SOX4	0.0015601248014718294
LEF1	RBBP8	0.0015600195620208979
GATA6	CRABP2	0.0015596337616443634
GATA4	PPARA	0.0015596082666888833
KLF5	ANKZF1	0.0015587796224281192
SOX17	ERCC-00165	0.0015587769448757172
KLF5	GYPA	0.001558688236400485
KLF5	TMEM47	0.0015569753013551235
LEF1	EOMES	0.001556332572363317
TFAP2A	WNT5A	0.0015556378057226539
EZH2	ANKMY2	0.001555622206069529
SOX2	ERCC-00131	0.0015547837829217315
FOXH1	NOL11	0.001554287620820105
SNAI2	SNAI1	0.0015536162536591291
LEF1	POLR2H	0.0015524164773523808
GATA3	LGALSL	0.001552391448058188
KLF5	ASB4	0.001551709952764213
TFAP2A	CBFA2T2	0.0015514744445681572
EGR1	DNAJB14	0.0015499017899855971
GATA2	MAPK10	0.001549675827845931
TFAP2A	POU2F1	0.0015494611579924822
GATA4	RBPJ	0.0015493687242269516
BCL11A	ABLIM1	0.0015489741927012801
MLLT3	SOX17	0.0015484812902286649
LEF1	SEMA6A	0.0015481142327189445
BCL11A	E2F3	0.0015479571884498
KLF5	TRIM2	0.001547140651382506
SOX17	HOXB2	0.0015468561323359609
SOX2	PRMT6	0.0015467589255422354
EZH2	PLOD2	0.001546504907310009
EZH2	FBXO34	0.0015464280731976032
TFAP2A	APC	0.001546322600916028
MXI1	ERCC-00111	0.0015458771958947182
LEF1	GATAD2A	0.0015456934925168753
MXI1	PLK2	0.0015454168897122145
EZH2	ZFPM2	0.0015445874305441976
EZH2	SH3BGRL2	0.00154455890879035
BCL11A	NRP1	0.001544213853776455
GATA6	PLOD2	0.0015440472634509206
FOXH1	TMOD1	0.0015437896363437176
MXI1	COL4A6	0.0015432501677423716
TFAP2A	PLOD2	0.0015431290958076715
FOXH1	KIAA1324L	0.0015426022000610828
EGR1	ARHGAP29	0.0015423785662278533
FOXH1	WWP1	0.0015423300210386515
LEF1	TNC	0.0015420739073306322
EGR1	CDK6	0.0015415615634992719
EZH2	ESRP1	0.0015412274515256286
LEF1	RNF19A	0.0015409227926284075
KLF5	MAGI3	0.0015409070765599608
GATA2	ITGA5	0.0015407083556056023
EGR1	SETBP1	0.0015404028818011284
EZH2	CRHBP	0.0015396830858662724
LEF1	CCNA2	0.0015391779597848654
KLF5	NRP2	0.0015385451260954142
KLF5	PIK3R5	0.0015384755097329617
EGR1	MSX1	0.0015375533839687705
GATA4	MTERF	0.001537527423352003
EGR1	ANKZF1	0.0015369276516139507
FOXH1	LZTS1	0.0015363465063273907
FOXH1	MEIS1	0.0015362496487796307
BCL11A	DLC1	0.0015352728078141809
EZH2	ELMO1	0.0015352466143667698
TFAP2A	CER1	0.0015352205373346806
BCL11A	C12ORF23	0.001534943818114698
GATA4	VHL	0.001534934970550239
MXI1	OTUD6B	0.0015345424180850387
EGR1	SNX18	0.0015333994524553418
BCL11A	AIP	0.0015333266928792
KLF5	SHOX	0.0015326747670769691
BCL11A	SLCO2A1	0.0015326730208471417
JUND	RORB	0.001532245776616037
BCL11A	APOBEC3C	0.0015314249321818352
FOXH1	SOS2	0.0015311773167923093
GATA2	RAVER2	0.001531091402284801
KLF5	PHB2	0.0015305395936593413
EZH2	UNC5C	0.0015300048980861902
KLF5	FAM188A	0.001529431901872158
MXI1	SCD5	0.0015292875468730927
OTX2	ESRP1	0.001529006171040237
TCF4	CCNE2	0.0015287550631910563
FOXH1	MATN3	0.001528735039755702
EGR1	SNAI2	0.0015272966120392084
TFAP2A	NCAM1	0.0015268624993041158
EGR1	POU2AF1	0.001526063191704452
FOXH1	TRIM33	0.0015260451473295689
KLF5	STC1	0.001526022213511169
MXI1	TDP2	0.0015258698258548975
BCL11A	RBM14	0.0015235021710395813
EZH2	PLK2	0.0015233559533953667
OTX2	POLR3G	0.0015231483848765492
EGR1	TNC	0.0015225791139528155
GATA2	CEBPZ	0.0015217411564663053
BCL11A	TGFB1	0.0015215814346447587
SMAD2	GSC	0.0015214640880003572
GATA2	RBFOX2	0.0015212714206427336
SOX2	SOX13	0.0015202934155240655
FOXH1	MAN1A1	0.0015202705981209874
GATA3	DDAH1	0.0015201326459646225
TFAP2A	KLHL6	0.0015197249595075846
MXI1	KLF5	0.0015186287928372622
KLF5	PHC1	0.0015185285592451692
GATA2	TRAPPC8	0.001518404926173389
BCL11A	MEF2D	0.001518353703431785
TCF4	GSC	0.001518041710369289
GATA2	MIA3	0.0015177694149315357
SOX17	ZNF30	0.001516137970611453
BCL11A	LIN28A	0.0015161096816882491
BCL11A	TIMP3	0.0015142351621761918
FOXH1	TP53	0.001514204777777195
EZH2	HLX	0.0015141887124627829
FOXH1	FXR1	0.0015138807939365506
TFAP2A	BTBD10	0.0015134724089875817
EGR1	RNF14	0.0015134374843910336
GATA2	NRIP1	0.0015130882384255528
LEF1	KIF15	0.0015129003440961242
TFAP2A	KAT6A	0.0015127272345125675
FOXH1	FAM89A	0.0015119139570742846
GATA4	NFIA	0.0015116119757294655
MXI1	OXTR	0.0015113631961867213
EGR1	ATP11B	0.0015110571403056383
MXI1	ASH2L	0.001511055394075811
GATA4	MIA3	0.0015106755308806896
FOXP1	OXTR	0.0015105557395145297
GATA2	NR3C1	0.0015102920588105917
SNAI2	NRP1	0.0015095288399606943
FOXH1	KRCC1	0.0015086149796843529
SOX2	CCNE2	0.0015079907607287169
GATA6	SOX3	0.0015072800451889634
GATA2	EPHA4	0.0015072599053382874
MXI1	CER1	0.0015065761981531978
GATA3	KIAA1467	0.0015061720041558146
LEF1	GRHL2	0.001505928230471909
FOXH1	PLK1	0.0015058893477544188
MXI1	GSC	0.00150580785702914
SOX17	MCCC1	0.0015052473172545433
OTX2	ZEB2	0.0015051333466544747
KLF5	SLC35A3	0.001505022868514061
MXI1	ZNF142	0.0015045417239889503
FOXH1	GATA2	0.001504393294453621
BCL11A	CPVL	0.0015037577832117677
SNAI2	BMP4	0.0015021023573353887
BCL11A	ETV1	0.001501806895248592
BCL11A	LIPG	0.0015002141008153558
MXI1	ERCC-00095	0.001499704085290432
KLF5	ZNF471	0.0014995887177065015
GATA4	SIRT1	0.001499108038842678
FOXH1	FLRT3	0.0014990147901698947
BCL11A	FOXJ1	0.0014982320135459304
GATA4	TMEM47	0.0014981384156271815
MXI1	LIMD1	0.0014979509869590402
GATA2	SSB	0.0014961069682613015
TCF4	TSPAN12	0.0014955865917727351
MXI1	KIAA0528	0.0014940103283151984
GATA4	ST8SIA1	0.001493048737756908
GATA6	LPGAT1	0.0014921093825250864
FOXH1	SLA2	0.0014919886598363519
EGR1	EXO1	0.00149109261110425
GATA2	SEMA6A	0.0014909884193912148
EGR1	ERCC-00113	0.0014908575685694814
OTX2	TPD52	0.0014907692093402147
GATA3	COMMD10	0.0014899946982041001
SOX2	UNC5D	0.001489136484451592
LEF1	CEP55	0.0014886553399264812
GATA6	ERCC-00076	0.0014880293747410178
BCL11A	ATP2B4	0.0014870681334286928
EGR1	DPF2	0.001486729714088142
BCL11A	SOX3	0.001485462998971343
MXI1	POLR2F	0.001485438202507794
EGR1	ZNF488	0.0014836839400231838
GATA4	MRPS35	0.0014832708984613419
BCL11A	RBBP8	0.0014831449370831251
SMAD2	ZNF488	0.0014829819556325674
EGR1	BARX2	0.001482830266468227
GATA2	HTRA1	0.0014827830018475652
MXI1	PMAIP1	0.001482066116295755
FOXH1	RFC3	0.0014819365460425615
GATA4	SFRP1	0.0014813852030783892
GATA2	BMPR1A	0.0014812269946560264
TFAP2A	NFKBIA	0.0014808812411502004
GATA4	ELMOD2	0.0014804827515035868
GATA2	HIST1H1B	0.0014796555042266846
EZH2	ROR2	0.0014793170848861337
FOXH1	MLL3	0.001479288563132286
MXI1	NR3C1	0.0014771518763154745
GATA2	MAP4K3	0.0014756893506273627
STAT3	HOXB6	0.0014755291631445289
GATA4	ANKRD13C	0.0014754419680684805
GATA6	ST8SIA1	0.0014744201907888055
TCF4	ID1	0.0014736219309270382
OTX2	NPM1	0.0014731619739905
LEF1	GPR83	0.0014730995753780007
GATA6	TRIM22	0.001472183270379901
FOXH1	CYP26A1	0.0014714323915541172
EGR1	ZFHX3	0.0014707932714372873
LEF1	PATZ1	0.001470667775720358
EGR1	WLS	0.0014693605480715632
GATA2	LDB2	0.0014690229436382651
GATA4	TRIM27	0.0014688462251797318
TFAP2A	PELI2	0.001468834700062871
SOX17	LRRCC1	0.001468488248065114
BCL11A	TRERF1	0.0014681663597002625
MXI1	REV3L	0.0014674275880679488
MXI1	FAM117B	0.0014665932394564152
GATA2	SMG6	0.0014660058077424765
FOXH1	HOXB7	0.0014659033622592688
BCL11A	TSPAN12	0.0014657778665423393
HAND2	SMARCD3	0.0014651871751993895
TCF4	TFAP2A	0.0014646900817751884
GATA4	ABLIM1	0.001464635250158608
STAT3	CNKSR3	0.001463714404962957
GATA4	ERCC-00113	0.001463601947762072
FOXH1	CREB3L4	0.0014623954193666577
GATA2	ZNF512	0.001461565843783319
FOXP1	TCF4	0.0014611928490921855
HAND2	TRIM25	0.0014611345250159502
SNAI2	MEIS2	0.0014609069330617785
GATA4	SYNC	0.0014603587333112955
GATA4	ISCA1	0.0014603057643398643
KLF5	HTRA1	0.0014593007508665323
MXI1	POU2AF1	0.0014587279874831438
SNAI2	HLX	0.0014585836324840784
LEF1	POLR2K	0.001458568382076919
GATA2	MED14	0.001458415761590004
OTX2	NANOG	0.001458366634324193
GATA4	AGPAT5	0.0014572718646377325
GATA2	DCAF6	0.0014571063220500946
GATA4	DNAJC2	0.0014568102778866887
